Date,open,high,low,close,volume,spread,real_volume
2024-12-16 01:00:00,103243.98,105254.91,103210.17,104451.24,7602,2801,0
2024-12-16 02:00:00,104447.88,106598.2,104294.35,105416.53,6439,2791,0
2024-12-16 03:00:00,105406.78,105581.37,104980.27,105539.23,5094,2801,0
2024-12-16 04:00:00,105532.83,105631.56,104456.46,104571.99,4438,2801,0
2024-12-16 05:00:00,104573.24,104994.14,104232.12,104542.99,5967,2801,0
2024-12-16 06:00:00,104538.63,104803.29,104414.85,104644.85,3332,2801,0
2024-12-16 07:00:00,104637.93,105061.88,104467.21,105019.56,3710,2801,0
2024-12-16 08:00:00,105018.31,105392.57,104923.04,105188.04,4448,2540,0
2024-12-16 09:00:00,105191.54,105433.23,104883.15,104978.34,5093,2801,0
2024-12-16 10:00:00,104982.34,105012.26,104469.67,104509.28,5366,2801,0
2024-12-16 11:00:00,104502.28,104902.16,104459.97,104647.62,4941,2801,0
2024-12-16 12:00:00,104649.12,104705.69,104307.46,104666.63,5634,2801,0
2024-12-16 13:00:00,104661.63,104787.97,103568.49,103706.59,4966,2801,0
2024-12-16 14:00:00,103711.09,104116.82,103262.06,103570.24,5858,2801,0
2024-12-16 15:00:00,103567.96,104116.73,103403.52,103876.43,4854,2801,0
2024-12-16 16:00:00,103876.93,105989.68,103843.99,105466.76,5740,2801,0
2024-12-16 17:00:00,105475.8,106527.66,105229.11,106356.64,6430,2801,0
2024-12-16 18:00:00,106348.52,107165.35,106151.72,106861.87,5801,2801,0
2024-12-16 19:00:00,106829.16,107237.34,106699.31,107125.05,4716,2801,0
2024-12-16 20:00:00,107114.82,107886.02,106918.55,107176.7,5792,2801,0
2024-12-16 21:00:00,107136.7,107166.23,105849.5,106661.36,7044,2666,0
2024-12-16 22:00:00,106661.86,106742.85,105799.55,105840.59,8072,2801,0
2024-12-16 23:00:00,105828.3,106334.77,105715.94,106160.49,4758,2801,0
2024-12-17 00:00:00,106125.24,106366.96,105781.41,105920.95,3938,2801,0
2024-12-17 01:00:00,105920.95,106174.24,105473.94,106155.22,4536,2645,0
2024-12-17 02:00:00,106156.22,106325.5,105732.82,105919.11,7627,2801,0
2024-12-17 03:00:00,105923.11,106499.52,105801.85,106423.25,5099,2503,0
2024-12-17 04:00:00,106420.75,106638.06,106229.23,106300.08,3073,2505,0
2024-12-17 05:00:00,106294.33,107018.0,106264.25,106923.91,4176,2801,0
2024-12-17 06:00:00,106913.21,106929.49,106436.3,106521.18,5493,2801,0
2024-12-17 07:00:00,106527.63,106843.85,106448.13,106815.74,4871,2801,0
2024-12-17 08:00:00,106815.74,106858.98,106377.53,106560.89,4499,2801,0
2024-12-17 09:00:00,106561.39,107153.65,106481.23,106862.58,5610,2801,0
2024-12-17 10:00:00,106860.33,107567.82,106798.46,107428.76,5045,2801,0
2024-12-17 11:00:00,107423.01,107508.74,107133.49,107331.29,7621,2801,0
2024-12-17 12:00:00,107333.29,107372.96,106955.75,107233.68,6612,2801,0
2024-12-17 13:00:00,107233.68,107375.24,106725.06,106829.01,5854,2801,0
2024-12-17 14:00:00,106841.83,107218.99,106551.04,107151.5,4741,2801,0
2024-12-17 15:00:00,107165.5,107673.0,106986.63,107327.4,5244,2801,0
2024-12-17 16:00:00,107314.9,108380.55,107082.84,108295.85,7384,2801,0
2024-12-17 17:00:00,108296.1,108296.1,105702.89,106500.54,7750,2801,0
2024-12-17 18:00:00,106498.79,107107.85,106151.38,107105.1,6840,2801,0
2024-12-17 19:00:00,107106.6,107643.57,106727.63,107534.61,6748,2801,0
2024-12-17 20:00:00,107533.92,107707.03,106410.11,106574.8,6881,2801,0
2024-12-17 21:00:00,106588.31,107046.58,106194.69,106509.3,6791,2797,0
2024-12-17 22:00:00,106509.3,106951.1,106147.44,106751.16,5410,2801,0
2024-12-17 23:00:00,106748.16,106824.19,106210.48,106445.92,4133,2801,0
2024-12-18 00:00:00,106409.17,106427.81,105280.36,105953.54,2902,2801,0
2024-12-18 01:00:00,105885.34,106345.79,105549.31,106127.06,2702,2801,0
2024-12-18 02:00:00,106126.34,106475.59,105621.04,106114.3,5277,2801,0
2024-12-18 03:00:00,106105.96,106514.01,104925.19,105339.53,6034,2801,0
2024-12-18 04:00:00,105303.59,105634.32,104993.84,105291.72,5271,2801,0
2024-12-18 05:00:00,105280.86,105319.42,104568.77,104740.53,5639,2801,0
2024-12-18 06:00:00,104734.12,104736.62,103516.13,103835.28,6606,2801,0
2024-12-18 07:00:00,103820.84,104081.22,103194.92,103545.26,5289,2801,0
2024-12-18 08:00:00,103539.26,104002.96,103073.7,103761.98,5496,2801,0
2024-12-18 09:00:00,103771.23,104309.75,103686.73,104225.18,4487,2801,0
2024-12-18 10:00:00,104209.86,104359.54,103701.38,103753.75,4926,2801,0
2024-12-18 11:00:00,103753.77,104409.5,103753.77,104005.18,4033,2801,0
2024-12-18 12:00:00,103997.72,104654.14,103947.16,104533.24,3852,2801,0
2024-12-18 13:00:00,104533.24,105018.54,104495.42,104989.13,4266,2801,0
2024-12-18 14:00:00,104981.63,105384.61,104657.29,104942.94,5572,2801,0
2024-12-18 15:00:00,104961.5,105316.64,104520.09,104575.28,5276,2801,0
2024-12-18 16:00:00,104583.16,104881.84,103778.55,103982.68,6136,2801,0
2024-12-18 17:00:00,103988.46,104562.4,103630.24,104396.35,7201,2801,0
2024-12-18 18:00:00,104401.05,104448.88,103359.51,104136.44,6714,2801,0
2024-12-18 19:00:00,104136.44,104852.46,103799.61,104683.66,5642,2801,0
2024-12-18 20:00:00,104674.55,105021.76,104136.75,104816.77,4989,2801,0
2024-12-18 21:00:00,104811.27,104811.27,102691.35,102691.35,8204,2801,0
2024-12-18 22:00:00,102707.92,102868.46,100125.64,100753.09,7997,2801,0
2024-12-18 23:00:00,100732.51,101676.09,100380.64,101180.99,5221,2801,0
2024-12-19 00:00:00,100982.12,101506.16,100577.58,101134.59,3939,2801,0
2024-12-19 01:00:00,101124.74,101165.92,99882.7,100121.3,6041,2801,0
2024-12-19 02:00:00,100124.8,100909.26,100032.93,100735.88,6696,2801,0
2024-12-19 03:00:00,100752.41,100812.34,99488.73,99648.77,3252,2801,0
2024-12-19 04:00:00,99651.1,100509.14,98653.82,100509.14,6906,2801,0
2024-12-19 05:00:00,100510.64,101293.0,100415.81,101124.67,5556,2801,0
2024-12-19 06:00:00,101125.17,101194.36,100603.4,100634.71,4059,2801,0
2024-12-19 07:00:00,100634.2,101383.1,100627.64,101254.33,4372,2801,0
2024-12-19 08:00:00,101258.58,101342.5,100958.44,101142.93,4294,2801,0
2024-12-19 09:00:00,101142.91,101685.7,101067.96,101610.5,3856,2801,0
2024-12-19 10:00:00,101625.5,101841.39,101327.21,101652.0,6271,2801,0
2024-12-19 11:00:00,101659.2,101905.4,101532.79,101807.2,6449,2801,0
2024-12-19 12:00:00,101803.74,102606.29,101717.99,102421.07,4927,2801,0
2024-12-19 13:00:00,102408.57,102478.28,102148.99,102436.2,5284,2801,0
2024-12-19 14:00:00,102425.31,102547.44,101831.26,101957.73,5174,2799,0
2024-12-19 15:00:00,101953.48,102190.97,101600.86,101902.84,5185,2801,0
2024-12-19 16:00:00,101902.59,102790.59,100662.59,100891.37,6823,2801,0
2024-12-19 17:00:00,100904.1,101004.4,99400.91,100589.83,7691,2801,0
2024-12-19 18:00:00,100589.76,101149.75,99769.14,100636.4,6999,2801,0
2024-12-19 19:00:00,100640.4,100673.4,97072.67,98624.7,7073,2801,0
2024-12-19 20:00:00,98621.41,98828.3,96702.69,98794.74,7860,2801,0
2024-12-19 21:00:00,98802.74,98965.41,96088.79,97074.38,7630,2801,0
2024-12-19 22:00:00,97044.01,97172.66,95490.14,96220.73,7786,2801,0
2024-12-19 23:00:00,96209.54,97933.08,95660.43,97454.03,7093,2801,0
2024-12-20 00:00:00,97279.34,98294.36,97095.97,98285.71,4183,2793,0
2024-12-20 01:00:00,98285.72,98285.72,97321.93,97360.74,5693,2801,0
2024-12-20 02:00:00,97361.24,97720.6,96506.65,97131.9,7731,2801,0
2024-12-20 03:00:00,97131.9,97412.24,95986.28,96193.9,7361,2801,0
2024-12-20 04:00:00,96202.8,97597.81,95829.62,97498.91,7454,2801,0
2024-12-20 05:00:00,97509.41,97681.33,96850.98,97004.62,6770,2801,0
2024-12-20 06:00:00,96994.11,97731.32,96740.36,97193.54,7215,2801,0
2024-12-20 07:00:00,97197.75,97382.39,96552.37,96627.19,6883,2801,0
